Image Filename,Hashtag,Score,Hashtag_en
zerokal_11.png,#오늘도제로해,4,#zero_today
zerokal_11.png,#제로칼로리,5,#zero_calorie
zerokal_11.png,#복숭아,3,#peach
zerokal_11.png,#레몬라임,3,#lemon_lime
zerokal_11.png,#비타민,4,#vitamin
zerokal_11.png,#미네랄,4,#mineral
zerokal_11.png,#무설탕,5,#sugar_free
zerokal_12.png,제로음료,5,zero_drink
zerokal_12.png,음료추천,4,drink_recommendation
zerokal_12.png,제로슈거,5,zero_sugar
zerokal_12.png,제로칼로리,5,zero_calorie
zerokal_12.png,0칼로리,5,zero_calorie
zerokal_13.png,광고포함,2,includes_ad
zerokal_13.png,유머,5,humor
zerokal_13.png,유머스타그램,5,humor_stagram
zerokal_13.png,제로콜라,4,zero_cola
zerokal_13.png,제로음료,4,zero_drink
zerokal_13.png,제로칼로리,3,zero_calorie
zerokal_13.png,직장인,2,office_worker
zerokal_13.png,대학생,2,college_student
zerokal_13.png,웃긴짤,5,funny_meme
zerokal_13.png,웃짤,5,funny_image
zerokal_14.png,암바사제로,5,Ambasa_zero
zerokal_14.png,신상음료,5,new_drink
zerokal_14.png,암바사,5,Ambasa
zerokal_14.png,신상스타그램,4,new_arrivals_stagram
zerokal_14.png,신제품,5,new_product
zerokal_14.png,신상,4,new_arrivals
zerokal_14.png,신제품,5,new_product
zerokal_15.png,협찬,5,sponsored
zerokal_15.png,광고,5,advertisement
zerokal_15.png,닥터워터당밸런스,5,Doctor_Water_sugar_balance
zerokal_15.png,닥터워터,5,Doctor_Water
zerokal_15.png,당밸런스,5,sugar_balance
zerokal_15.png,바나바잎추출물,4,banaba_leaf_extract
zerokal_15.png,코로솔산,2,Corosal_mountain
zerokal_15.png,바나바잎,4,banaba_leaf
zerokal_15.png,바나바잎차,2,banaba_leaf_tea
zerokal_15.png,제로칼로리,5,zero_calorie
zerokal_15.png,0kcal,5,0kcal
zerokal_15.png,제로음료,5,zero_drink
zerokal_15.png,부모님선물,3,parents_gift
zerokal_15.png,선물추천,3,gift_recommendation
zerokal_16.png,#다이어트소스,5,#diet_sauce
zerokal_16.png,#저칼로리,4,#low_calorie
zerokal_16.png,#헬시푸드,4,#healthy_food
zerokal_16.png,#소스추천,5,#sauce_recommendation
zerokal_16.png,#다이어트식단,3,#diet_meal
zerokal_17.png,광고포함,2,includes_ad
zerokal_17.png,유머,5,humor
zerokal_17.png,유머스타그램,5,humor_stagram
zerokal_17.png,제로콜라,4,zero_cola
zerokal_17.png,제로음료,4,zero_drink
zerokal_17.png,제로칼로리,3,zero_calorie
zerokal_17.png,직장인,2,office_worker
zerokal_17.png,대학생,2,college_student
zerokal_17.png,웃긴짤,5,funny_meme
zerokal_17.png,웃짤,5,funny_image
zerokal_18.png,#제로탕후루,5,#zero_tanghuru
zerokal_18.png,#무설탕탕후루,5,#sugar_free_tanghuru
zerokal_18.png,#탕후루,5,#tanghuru
zerokal_18.png,#웃짤,2,#funny_image
zerokal_18.png,#유머,2,#humor
zerokal_18.png,#귀여운짤,4,#cute_meme
zerokal_18.png,#탕후루레시피,3,#tanghuru_recipe
zerokal_18.png,#제로칼로리,4,#zero_calorie
zerokal_19.png,셀시어스,5,Celsius
zerokal_19.png,celsius,5,celsius
zerokal_19.png,코스트코,4,Costco
zerokal_19.png,에너지드링크,5,energy_drink
zerokal_19.png,제로칼로리,4,zero_calorie
zerokal_19.png,코스트코에너지드링크,4,Costco_energy_drink
zerokal_19.png,코스트코추천템,3,Costco_recommended_item
zerokal_19.png,코스트코다이어트,2,Costco_diet
zerokal_19.png,헬스드링크,5,health_drink
zerokal_19.png,에너지부스팅,5,energy_boosting
zerokal_19.png,천연카페인,4,natural_caffeine
zerokal_19.png,타우린1000,2,taurine_1000
fashion_01.png,#철권8,5,#Tekken8
fashion_01.png,#젠틀몬스터,5,#Gentle_Monster
fashion_02.png,#seungwanstyle_marni,5,#seungwanstyle_marni
fashion_02.png,#seungwanstyle_mskn2nd,5,#seungwanstyle_mskn2nd
fashion_02.png,#seungwanstyle_crank,5,#seungwanstyle_crank
fashion_02.png,#seungwanstyle_joygryson,5,#seungwanstyle_joygryson
fashion_02.png,#seungwanstyle_youngstreet,4,#seungwanstyle_youngstreet
fashion_02.png,#웬디,5,#Wendy
fashion_02.png,#손승완,5,#Son_Seungwan
fashion_02.png,#승완,5,#Seungwan
fashion_02.png,#레드벨벳,5,#Red_Velvet
fashion_02.png,#레드벨벳웬디,5,#Red_Velvet_Wendy
fashion_02.png,#웬디패션,5,#Wendy_fashion
fashion_02.png,#fashion,4,#fashion
fashion_02.png,#패션,4,#fashion
fashion_02.png,#marni,5,#marni
fashion_02.png,#mskn2nd,5,#mskn2nd
fashion_02.png,#crank,5,#crank
fashion_02.png,#joygryson,5,#joygryson
fashion_03.png,#미나페르호넨,5,#mina_perhonen
fashion_03.png,#미나가와아키라,5,#Minagawa_Akira
fashion_03.png,#마리메꼬,3,#Marimekko
fashion_03.png,#탬버린,2,#tambourine
fashion_03.png,#전시,5,#exhibition
fashion_03.png,#전시회,5,#art_exhibition
fashion_03.png,#전시추천,4,#exhibition_recommendation
fashion_03.png,#패션,4,#fashion
fashion_03.png,#패션브랜드,4,#fashion_brand
fashion_03.png,#일본브랜드,5,#Japanese_brand
fashion_03.png,#공예,3,#crafts
fashion_04.png,#셀카,5,#selfie
fashion_04.png,#노란색,4,#yellow
fashion_04.png,#여성,5,#women
fashion_04.png,#패션,4,#fashion
fashion_04.png,#자연광,3,#natural_light
fashion_05.png,보테가베네타,5,Bottega_Veneta
fashion_05.png,BottegaVeneta,5,BottegaVeneta
fashion_05.png,보테가베네타25여름컬션,4,Bottega_Veneta_25_summer_collection
fashion_05.png,BottegaVenetaSummer25,4,BottegaVenetaSummer25
fashion_06.png,プール,5,pu-ru
fashion_06.png,ハワイアンズ,4,hawaianzu
fashion_06.png,スパリゾートハワイアンズ,4,suparizo-tohawaianzu
fashion_06.png,sparesorthawaiians,4,sparesorthawaiians
fashion_06.png,水着,5,Shui Zhao 
fashion_06.png,水着女子,5,Shui Zhao Nu Zi 
fashion_06.png,kawaii,4,kawaii
fashion_06.png,アイドル,3,aidoru
fashion_06.png,idol,3,idol
fashion_06.png,偶像,3,Ou Xiang 
fashion_06.png,아이돌,3,idol
fashion_06.png,패션,4,fashion
fashion_06.png,얼스타그램,4,face_stagram
fashion_06.png,4,2,4
fashion_06.png,ootd,4,ootd
fashion_06.png,love,3,love
fashion_06.png,instagood,4,instagood
fashion_06.png,japanesegirl,5,japanesegirl
fashion_06.png,일본,5,Japan
fashion_06.png,instalike,3,instalike
fashion_06.png,followme,2,followme
fashion_06.png,팔로미,2,follow_me
fashion_06.png,おやすみぃあ,2,oyasumiia
fashion_07.png,#에스파,5,#aespa
fashion_07.png,#코스프레,4,#cosplay
fashion_07.png,#패션,5,#fashion
fashion_07.png,#액세서리,5,#accessories
fashion_07.png,#콜라보레이션,5,#collaboration
fashion_08.png,#런던,5,#London
fashion_08.png,#패션브랜드,5,#fashion_brand
fashion_08.png,#스트리트웨어,5,#streetwear
fashion_08.png,#이벤트,4,#event
fashion_08.png,#젊은이들,5,#young_people
fashion_09.png,일몰,5,sunset
fashion_09.png,캠핑,4,camping
fashion_09.png,자연,5,nature
fashion_09.png,행복,4,happiness
fashion_09.png,여행,3,travel
fashion_10.png,#가을,5,#autumn
fashion_10.png,#패션변화,5,#fashion_change
fashion_10.png,#날씨,5,#weather
fashion_10.png,#여름끝,5,#end_of_summer
fashion_10.png,#일상,4,#daily_life
fashion_11.png,오오티디,4,OOTD
fashion_11.png,ootd,4,ootd
fashion_11.png,패션 코디,5,fashion_outfit
fashion_11.png,여자코디,5,women_outfit
fashion_11.png,패션템,5,fashion_item
fashion_11.png,패션템추천,4,fashion_item_recommendation
fashion_11.png,데일리코디,5,daily_outfit
fashion_11.png,데일리룩,5,daily_look
fashion_11.png,패션팔찌,5,fashion_bracelet
fashion_11.png,팔찌추천,5,bracelet_recommendation
fashion_11.png,여자팔찌,5,women_bracelet
fashion_11.png,가을아이템,3,autumn_items
fashion_11.png,가을템,3,autumn_items
fashion_11.png,겨울템,2,winter_items
fashion_12.png,오오티디,4,OOTD
fashion_12.png,코디,4,outfit
fashion_12.png,여자코디,5,women_outfit
fashion_12.png,패션템,5,fashion_item
fashion_12.png,패션템추천,3,fashion_item_recommendation
fashion_12.png,데일리코디,4,daily_outfit
fashion_12.png,데일리룩,4,daily_look
fashion_12.png,패션,5,fashion
fashion_13.png,#마뗑킴,5,#Matin_Kim
fashion_13.png,#패션,5,#fashion
fashion_13.png,#도산,4,#Dosan
fashion_13.png,#볼캡,5,#ball_cap
fashion_13.png,#컬렉션,4,#collection
fashion_14.png,오오티디,4,OOTD
fashion_14.png,ootd,4,ootd
fashion_14.png,패션 코디,5,fashion_outfit
fashion_14.png,여자코디,5,women_outfit
fashion_14.png,패션템,5,fashion_item
fashion_14.png,패션템추천,4,fashion_item_recommendation
fashion_14.png,데일리코디,5,daily_outfit
fashion_14.png,데일리룩,5,daily_look
fashion_14.png,패션팔찌,5,fashion_bracelet
fashion_14.png,팔찌추천,5,bracelet_recommendation
fashion_14.png,여자팔찌,5,women_bracelet
fashion_14.png,가을아이템,3,autumn_items
fashion_14.png,가을템,3,autumn_items
fashion_14.png,겨울템,2,winter_items
fashion_15.png,毎日投稿,5,Mei Ri Tou Gao 
fashion_15.png,あっとほぉーむカフェ,4,atsutohoo-mukahue
fashion_15.png,メイド,5,meido
fashion_15.png,メイド服,5,meidoFu 
fashion_15.png,自撮り,5,Zi Cuo ri
fashion_15.png,みつあみアレンジ,4,mitsuamiarenzi
fashion_15.png,ツインテール,3,tsuinte-ru
fashion_15.png,秋葉原カフェ,4,Qiu Xie Yuan kahue
fashion_15.png,メイドカフェ,5,meidokahue
fashion_15.png,黒髪ロング,3,Hei Fa rongu
fashion_15.png,selfie,5,selfie
fashion_15.png,maid,5,maid
fashion_15.png,maidcafe,5,maidcafe
fashion_15.png,kawaii,5,kawaii
fashion_15.png,followｍe,2,followme
fashion_15.png,maidcostume,5,maidcostume
fashion_15.png,japanesegirl,4,japanesegirl
fashion_15.png,moemoekyun,4,moemoekyun
fashion_15.png,카페,4,kape
fashion_15.png,셀카,5,selka
fashion_15.png,셀피,5,selpi
fashion_15.png,패션,4,paesyeon
fashion_15.png,메이드,5,meideu
fashion_15.png,아키하바라,4,Akihabara
fashion_15.png,셀스타그램,5,self_stagram
fashion_15.png,메이드카페,5,maid_cafe
fashion_15.png,女仆咖啡厅,5,Nu Pu Ka Pei Ting 
fashion_15.png,女僕,5,Nu Pu 
fashion_15.png,女僕咖啡廳,5,Nu Pu Ka Pei Ting 
fashion_16.png,#monsterhigh,5,#monsterhigh
fashion_16.png,#venusmcflytrap,5,#venusmcflytrap
fashion_16.png,#punk,4,#punk
fashion_16.png,#eco,4,#eco
fashion_16.png,#plant,5,#plant
fashion_16.png,#plantmonster,5,#plantmonster
fashion_16.png,#fashionstyle,4,#fashionstyle
fashion_16.png,#패션,4,#fashion
fashion_16.png,#패션디자인,4,#fashion_design
fashion_16.png,#art,5,#art
fashion_16.png,#artwork,5,#artwork
fashion_16.png,#일러스트,5,#illustration
fashion_16.png,#fashion,4,#fashion
fashion_16.png,#fashionillustration,5,#fashionillustration
fashion_16.png,#그림,5,#drawing
fashion_16.png,#그림스타그램,4,#art_stagram
fashion_16.png,#패션일러스트,5,#fashion_illustration
fashion_16.png,#illustration,5,#illustration
fashion_16.png,#illustrationartists,4,#illustrationartists
fashion_16.png,#draw,5,#draw
fashion_16.png,#drawing,5,#drawing
fashion_17.png,可愛いデニム,5,Ke Ai idenimu
fashion_17.png,韓国ブランド,4,Han Guo burando
fashion_17.png,popup,4,popup
fashion_17.png,ファッション,5,huatsushiyon
fashion_17.png,スタイル,5,sutairu
fashion_18.png,fashion,5,fashion
fashion_18.png,fudge,3,fudge
fashion_18.png,cluel,3,cluel
fashion_18.png,code,4,code
fashion_18.png,outfit,5,outfit
fashion_18.png,ootd,5,ootd
fashion_18.png,wear,4,wear
fashion_18.png,codenate,3,codenate
fashion_18.png,今日のコーデ,5,Jin Ri noko-de
fashion_18.png,오오티디,5,OOTD
fashion_18.png,데일리룩,4,daily_look
fashion_18.png,패션,5,fashion
fashion_18.png,fudge部,3,fudgeBu 
fashion_18.png,クルーエル女子,3,kuru-eruNu Zi 
fashion_18.png,troisiemechaco,4,troisiemechaco
fashion_18.png,pippichic,4,pippichic
fashion_18.png,オケージョン,5,oke-ziyon
fashion_18.png,オケージョンコーデ,5,oke-ziyonko-de
fashion_19.png,#백수,5,#unemployed
fashion_19.png,#가정,4,#home
fashion_19.png,#휴식,5,#rest
fashion_19.png,#명절,3,#holiday
fashion_19.png,#웃음,4,#laughter
fashion_20.png,#태하,5,#Taeha
fashion_20.png,#일상,4,#daily_life
fashion_20.png,#유튜브,3,#YouTube
fashion_20.png,#아기,5,#baby
fashion_20.png,#패션,4,#fashion
fashion_21.png,#東京女子流,4,Dong Jing Nu Zi Liu 
fashion_21.png,#新井ひとみ,2,Xin Jing hitomi
fashion_21.png,#ヘアー,5,hea-
fashion_21.png,#メイク,4,meiku
fashion_21.png,#ファッション,4,huatsushiyon
fashion_21.png,#天狗,1,Tian Gou 
fashion_21.png,#原宿,3,Yuan Su 
fashion_21.png,#hair,5,#hair
fashion_21.png,#makeup,4,#makeup
fashion_21.png,#fashion,4,#fashion
fashion_21.png,#셀카,5,#selfie
fashion_21.png,#패션,4,#fashion
fashion_21.png,#메이크,4,#make
fashion_22.png,#韓国アイドル,5,Han Guo aidoru
fashion_22.png,#アイドル体験,5,aidoruTi Yan 
fashion_22.png,#ファッション,4,huatsushiyon
fashion_22.png,#スタジオ,4,sutazio
fashion_22.png,#コスプレ,3,kosupure
ai_01.png,아이웨이웨이,5,Ai_Weiwei
ai_01.png,AI,5,AI
ai_01.png,인공지능,5,artificial_intelligence
ai_01.png,현대미술,4,contemporary_art
ai_01.png,프로젝트,4,project
ai_02.png,#AI,5,#AI
ai_02.png,#감정,4,#emotion
ai_02.png,#대화,5,#conversation
ai_02.png,#학습,4,#learning
ai_02.png,#탐험,3,#exploration
ai_03.png,갤럭시링,5,Galaxy_ring
ai_03.png,삼성전자,5,Samsung_Electronics
ai_04.png,#문장수집,5,#quote_collection
ai_04.png,#책추천,4,#book_recommendation
ai_04.png,#독서,5,#reading
ai_04.png,#글귀,4,#quotes
ai_04.png,#소설,3,#novel
ai_04.png,#인공지능,5,#artificial_intelligence
ai_04.png,#ai,5,#ai
ai_05.png,#웃짤,5,#funny_image
ai_05.png,#취업,1,#job_seeking
ai_05.png,#불꽃놀이,1,#fireworks
ai_05.png,#도쿄대학교,1,#University_of_Tokyo
ai_05.png,#인공지능,1,#artificial_intelligence
ai_06.png,#AI,5,#AI
ai_06.png,#디지털전환,4,#digital_transformation
ai_06.png,#미래기술,5,#future_tech
ai_06.png,#트렌드,4,#trend
ai_06.png,#니치마켓,3,#niche_market
ai_07.png,#애플인텔리전스,5,#Apple_Intelligence
ai_07.png,#아이폰16,4,#iPhone16
ai_07.png,#한국어지원,5,#Korean_support
ai_07.png,#iOS18,4,#iOS18
ai_07.png,#AI기능,5,#AI_features
ai_08.png,사랑,5,love
ai_08.png,이별,2,breakup
ai_08.png,썸,3,flirting
ai_08.png,설렘,4,excitement
ai_08.png,달달,4,sweet
ai_08.png,설레는,4,exciting
ai_08.png,커플,3,couple
ai_08.png,연애,5,romance
ai_08.png,로봇,5,robot
ai_08.png,인공지능,5,artificial_intelligence
ai_08.png,공감글,4,relatable_post
ai_08.png,공감,4,empathy
ai_08.png,소통,3,communication
ai_09.png,행동,5,action
ai_09.png,KOICA,5,KOICA
ai_09.png,코이카,5,KOICA
ai_09.png,WeKO,4,WeKO
ai_09.png,브랜드광고,4,brand_advertisement
ai_09.png,브랜드광고영상,4,brand_ad_video
ai_09.png,광고영상,4,ad_video
ai_09.png,Al,5,Al
ai_09.png,인공지능,5,artificial_intelligence
ai_09.png,국제개발협력,5,international_development
ai_09.png,ODA,5,ODA
ai_10.png,#라이프체인저스,4,#life_changers
ai_10.png,#제이슨,3,#Jason
ai_10.png,#채찍피티,5,#workout_PT
ai_10.png,#챗GPT,5,#ChatGPT
ai_10.png,#CHATGPT,5,#CHATGPT
ai_10.png,#인공지능,4,#artificial_intelligence
ai_10.png,#글쓰기,4,#writing
ai_10.png,#글쓰기고수되는법,3,#how_to_write_well
ai_10.png,#쌉가능,3,#totally_possible
ai_10.png,#AI,4,#AI
ai_11.png,#챗봇,5,#chatbot
ai_11.png,#디자인,4,#design
ai_11.png,#고객서비스,5,#customer_service
ai_11.png,#UX디자인,5,#UX_design
ai_11.png,#비대면상담,4,#non_face_to_face_consultation
ai_12.png,#챗GPT,4,#ChatGPT
ai_12.png,#바드,4,#Bard
ai_12.png,#인공지능,5,#artificial_intelligence
ai_12.png,#개발자,3,#developer
ai_12.png,#테스트,2,#test
ai_12.png,#회사원,1,#company_worker
ai_12.png,#직장인,1,#office_worker
ai_12.png,#데이터,2,#data
ai_12.png,#해킹,1,#hacking
ai_12.png,#보이스피싱,1,#voice_phishing
ai_12.png,#사기,1,#fraud
ai_12.png,#프로그래머,2,#programmer
ai_12.png,#코딩,2,#coding
ai_12.png,#코더,2,#coder
ai_12.png,#웹툰,5,#webtoon
ai_12.png,#인스타툰,5,#instatoon
ai_12.png,#그림일기,4,#illustrated_diary
ai_12.png,#그림러,4,#illustrator
ai_12.png,#스케치,4,#sketch
ai_12.png,#만화,5,#comics
ai_12.png,#할머니,4,#grandmother
ai_12.png,#동화,3,#fairy_tale
ai_12.png,#이야기,5,#story
ai_13.png,#아이돌,5,#idol
ai_13.png,#버츄얼,4,#virtual
ai_13.png,#ai,3,#ai
ai_13.png,#인공지능,3,#artificial_intelligence
ai_13.png,#태연,5,#Taeyeon
ai_13.png,#에스파,5,#aespa
ai_13.png,#aespa,5,#aespa
ai_13.png,#데뷔,4,#debut
ai_13.png,#신곡,4,#new_song
ai_13.png,#얼굴,3,#face
ai_13.png,#미모,3,#beauty
ai_14.png,#챗GPT,4,#ChatGPT
ai_14.png,#바드,4,#Bard
ai_14.png,#인공지능,5,#artificial_intelligence
ai_14.png,#개발자,3,#developer
ai_14.png,#테스트,3,#test
ai_14.png,#회사원,2,#company_worker
ai_14.png,#직장인,2,#office_worker
ai_14.png,#데이터,2,#data
ai_14.png,#고양이,1,#cat
ai_14.png,#지시,5,#instruction
ai_14.png,#거부,5,#refusal
ai_14.png,#프로그래머,3,#programmer
ai_14.png,#코딩,2,#coding
ai_14.png,#코더,2,#coder
ai_14.png,#웹툰,5,#webtoon
ai_14.png,#인스타툰,5,#instatoon
ai_14.png,#그림일기,4,#illustrated_diary
ai_14.png,#그림러,4,#illustrator
ai_14.png,#스케치,3,#sketch
ai_14.png,#만화,5,#comics
ai_14.png,#격려,2,#encouragement
ai_14.png,#응원,2,#cheering
ai_14.png,#동기부여,2,#motivation
ai_15.png,AI반도체혁명,5,AI_semiconductor_revolution
ai_15.png,북토크,4,book_talk
ai_15.png,이동수,3,Lee_Dongsu
ai_15.png,권순우,3,Kwon_Soonwoo
ai_15.png,책과얽힘,4,tangled_with_books
ai_15.png,AI,5,AI
ai_15.png,인공지능,5,artificial_intelligence
ai_15.png,반도체,5,semiconductor
ai_15.png,자동차칼럼니스트이동희,2,auto_columnist_Lee_Donghee
ai_16.png,광고,2,advertisement
ai_16.png,상상의집,1,imaginary_house
ai_16.png,나의첫인공지능입문서,4,my_first_AI_guide
ai_16.png,AI판타시티,4,AI_fantasy_city
ai_16.png,어린이책,3,children_book
ai_16.png,초등책,3,elementary_book
ai_16.png,초등학생책,3,elementary_student_book
ai_16.png,초등책추천,3,elementary_book_recommendation
ai_16.png,인공지능,5,artificial_intelligence
ai_16.png,코딩,3,coding
ai_16.png,초등코딩,3,elementary_coding
ai_16.png,미래교육,4,future_education
ai_16.png,책추천,3,book_recommendation
ai_16.png,육아,2,parenting
ai_16.png,육아스타그램,2,parenting_stagram
ai_16.png,맘스타그램,2,mom_stagram
ai_16.png,초등맘,2,elementary_mom
ai_17.png,#apple,4,#apple
ai_17.png,#postech,5,#postech
ai_17.png,#apple제조업rnd지원센터,5,#apple_manufacturing_rnd_center
ai_17.png,#스마트제조포럼,5,#smart_manufacturing_forum
ai_17.png,#포럼,4,#forum
ai_17.png,#제조업,5,#manufacturing
ai_17.png,#디지털전환,5,#digital_transformation
ai_17.png,#DX,5,#DX
ai_17.png,#인공지능,3,#artificial_intelligence
ai_17.png,#AI,3,#AI
ai_17.png,#ESG,2,#ESG
ai_17.png,#데이터,3,#data
ai_17.png,#공정,3,#process
ai_17.png,#품질,3,#quality
ai_17.png,#머신러닝,2,#machine_learning
ai_17.png,#딥러닝,2,#deep_learning
ai_17.png,#AOI,2,#AOI
ai_17.png,#lean공정,2,#lean_process
ai_17.png,#불량분석,2,#defect_analysis
ai_18.png,#인공지능,5,#artificial_intelligence
ai_18.png,#개발자,5,#developer
ai_18.png,#스마트시스템,5,#smart_system
ai_18.png,#ALOT,4,#ALOT
ai_18.png,#인공지능학과,4,#AI_department
ai_18.png,#AI,5,#AI
ai_18.png,#AI학과,4,#AI_department
ai_18.png,#AI교육,5,#AI_education
ai_18.png,#C언어,3,#C_language
ai_18.png,#내일배움카드,3,#job_training_card
ai_18.png,#빅데이터분석기사,2,#big_data_analyst
ai_18.png,#앱개발,3,#app_development
ai_18.png,#앱제작,3,#app_making
ai_18.png,#스마트,4,#smart
ai_18.png,#무인선박,5,#unmanned_ship
ai_18.png,#게임프로그래머,5,#game_programmer
ai_18.png,#AR,4,#AR
ai_18.png,#VR,4,#VR
ai_18.png,#디지털,5,#digital
ai_18.png,#신기술,5,#new_technology
ai_18.png,#목포스마트시스템,5,#Mokpo_smart_system
ai_18.png,#목포인공지능,5,#Mokpo_AI
ai_18.png,#목포개발자,5,#Mokpo_developer
ai_18.png,#목포ALOT,4,#Mokpo_ALOT
ai_18.png,#콘텐츠개발자,5,#content_developer
ai_18.png,#목포콘텐츠,5,#Mokpo_content
ai_18.png,#국비지원,5,#government_funded
ai_18.png,#훈련수당,3,#training_allowance
ai_18.png,#국제목포캠퍼스,5,#international_Mokpo_campus
ai_18.png,#국제직업전문학교,5,#international_vocational_school
ai_19.png,#인공지능,5,#artificial_intelligence
ai_19.png,#챗GPT,4,#ChatGPT
ai_19.png,#바드,3,#Bard
ai_19.png,#웹툰,2,#webtoon
ai_19.png,#그림러,3,#illustrator
ai_19.png,#인스타툰,2,#instatoon
ai_19.png,#스케치,2,#sketch
ai_19.png,#프로그래밍,4,#programming
ai_19.png,#소프트웨어,4,#software
ai_19.png,#한국인후기,1,#Korean_review
ai_19.png,#절망,3,#despair
ai_19.png,#암호,3,#password
ai_19.png,#해독,3,#detox
ai_19.png,#프로그래머,4,#programmer
ai_19.png,#개발자,4,#developer
ai_19.png,#코더,4,#coder
ai_19.png,#코딩,4,#coding
ai_19.png,#개발,4,#development
ai_19.png,#컴퓨터,4,#computer
ai_19.png,#로봇,3,#robot
ai_19.png,#민화,1,#folk_painting
ai_19.png,#그림,3,#drawing
ai_19.png,#직장인,1,#office_worker
ai_19.png,#프롬프트,4,#prompt
ai_19.png,#생성형ai,5,#generative_AI
ai_19.png,#구글,3,#Google
ai_19.png,#오픈ai,4,#OpenAI
ai_20.png,#인공지능,5,#artificial_intelligence
ai_20.png,#디자인,4,#design
ai_20.png,#디자인딜레마,5,#design_dilemma
ai_20.png,#챗봇,4,#chatbot
ai_20.png,#시사,3,#current_affairs
ai_20.png,#카드뉴스,2,#card_news
ai_20.png,#이루다,3,#Iruda
ai_20.png,#불쾌한골짜기,5,#uncanny_valley
olive_01.png,#SNS핫딜,5,#SNS_hot_deal
